"company","category","size","title","level","city","url","updated"
"Cognyte","Cybersecurity","l","Revenue Business Partner","Representative","הרצליה","https://www.comeet.com/jobs/cognyte/F2.009/revenue-business-partner/DC.76A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Riskified","Fintech","l","Technical Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-account-manager-at-riskified-4383911691?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"DEEL","Fintech","l","Account Executive, Expansion, SMB | Israel","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/account-executive-expansion-smb-israel-at-deel-4305723116?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Directeam","Productivity","s","Account Manager","Representative","גבעתיים","https://il.linkedin.com/jobs/view/account-manager-at-directeam-4397897150?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Adaptive6","Productivity","s","Sales Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-engineer-at-adaptive6-4390720254?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Tata Consultancy Services","AI/ML","l","Business Development Manager – Public Sector","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/business-development-manager-%E2%80%93-public-sector-at-tata-consultancy-services-4381516275?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Wolt","E-commerce & Retail","xl","Enterprise Account Manager - Wolt Benefits","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/enterprise-account-manager-wolt-benefits-at-wolt-4394422176?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Quicklizard","E-commerce & Retail","m","Sales Development Representative USA","Representative","אור יהודה","https://il.linkedin.com/jobs/view/sales-development-representative-usa-at-quicklizard-4383551049?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Port","Productivity","m","Business Application Engineer - Support","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/business-application-engineer-support-at-port-io-4394406225?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Kissterra","AdTech","m","Technical Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-account-manager-at-kissterra-4394404444?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-05"
"Tricentis Israel","Productivity","xl","Sales Development Representative","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-development-representative-at-tricentis-4339070937?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"Datadog","Cloud Computing","xl","Technical Account Manager 2 - Tel Aviv","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-account-manager-2-tel-aviv-at-datadog-4385589401?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-04"
"JFrog","Cloud Computing","l","Channel Business Development Representative","Representative","נתניה","https://il.linkedin.com/jobs/view/channel-business-development-representative-at-jfrog-4385192823?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Elbit Systems","Aerospace","l","Business Development Manager","Manager","חיפה","https://il.linkedin.com/jobs/view/business-development-manager-at-elbit-systems-israel-4382796640?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-03"
"Paragon","Cybersecurity","l","Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/account-manager-at-paragon-4384834654?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"torq","Cybersecurity","m","Pre-Sales Lab Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/pre-sales-lab-engineer-at-torq-4383222113?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"HAAT Delivery","E-commerce & Retail","m","Senior Account Manager-Haifa","Representative","חיפה","https://il.linkedin.com/jobs/view/senior-account-manager-haifa-at-haat-delivery-4396967316?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"Radware","Cybersecurity","l","Renewals Sales Specialist - Native Spanish","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/renewals-sales-specialist-native-spanish-at-radware-4383000090?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-02"
"Riverside.fm","AI/ML","l","Account Executive – Mid-Market, EMEA Clients","Representative","תל אביב-יפו","https://www.comeet.com/jobs/riverside-fm/66.009/account-executive--mid-market-emea-clients/B3.144?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Papaya Global","Productivity","l","HR Business Partner","Representative","הרצליה","https://il.linkedin.com/jobs/view/hr-business-partner-at-papaya-global-4394621729?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"StrataVAR","Productivity","xs","Salesforce Team Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/salesforce-team-lead-at-stratavar-4392926760?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Moonshot Marketing","AdTech","m","Business Development Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/business-development-manager-at-moonshot-marketing-ltd-4394620727?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"SimilarWeb","Productivity","l","FP&A Business Partner","Representative","גבעתיים","https://il.linkedin.com/jobs/view/fp-a-business-partner-at-similarweb-4375178765?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Taboola","AdTech","l","Advertising Sales Manager - Israel Enterprise Domestic Market","Manager","רמת גן","https://il.linkedin.com/jobs/view/advertising-sales-manager-israel-enterprise-domestic-market-at-taboola-4384129774?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"SimilarWeb","Productivity","l","Account Executive, Enterprise (French Speaking)","Representative","גבעתיים","https://il.linkedin.com/jobs/view/account-executive-enterprise-french-speaking-at-similarweb-4381472959?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"SimilarWeb","Productivity","l","FP&A Business Partner (Maternity Leave Replacement)","Representative","גבעתיים","https://il.linkedin.com/jobs/view/fp-a-business-partner-maternity-leave-replacement-at-similarweb-4375182657?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"JFrog","Cloud Computing","l","Business Development Representative - German Speaker","Representative","נתניה","https://il.linkedin.com/jobs/view/business-development-representative-german-speaker-at-jfrog-4383777127?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"JFrog","Cloud Computing","l","New Business Account Executive - German Speaker","Representative","נתניה","https://il.linkedin.com/jobs/view/new-business-account-executive-german-speaker-at-jfrog-4327874394?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Mobileye","Automotive","l","Business Applications & Integration Developer","Representative","ירושלים","https://il.linkedin.com/jobs/view/business-applications-integration-developer-at-mobileye-4330380593?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-04-01"
"Eitan Medical","Health","l","Business application Specialist","Representative","נתניה","https://www.comeet.com/jobs/eitanmedical/C6.00F/business-application-specialist/98.76A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Legit Security","Cybersecurity","m","Technical Account Manager","Representative","תל אביב-יפו","https://www.comeet.com/jobs/legitsecurity.com/37.004/technical-account-manager/5A.760?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Tailor Brands","Productivity","m","Senior Channel & Business Development Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-channel-business-development-manager-at-tailor-brands-4393527296?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Bring It On","Digital Media","s","Economy & Monetization Lead","Manager","אור יהודה","https://il.linkedin.com/jobs/view/economy-monetization-lead-at-bring-it-on-4395656321?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Insait IO","Productivity","s","Enterprise Account Executive – US Market","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/enterprise-account-executive-%E2%80%93-us-market-at-insait-4392409420?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Adaptive6","Productivity","s","Sales Development Representative","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-development-representative-at-adaptive6-4392177991?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Wolt","E-commerce & Retail","xl","Account Manager - Restaurants","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/account-manager-restaurants-at-wolt-4392188672?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Solitics","AdTech","s","Sales Director","Executive","רמת גן","https://il.linkedin.com/jobs/view/sales-director-at-solitics-4393514945?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Solitics","AdTech","s","Sales Manager","Manager","רמת גן","https://il.linkedin.com/jobs/view/sales-manager-at-solitics-4393528482?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Wiz","Cybersecurity","l","Salesforce Developer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/salesforce-developer-at-wiz-4381713946?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"AudioCodes","Telecommunications","l","Director of Sales - MI","Executive","ראש העין","https://il.linkedin.com/jobs/view/director-of-sales-mi-at-audiocodes-4395660880?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"AudioCodes","Telecommunications","l","Sales Engineer","Representative","ראש העין","https://il.linkedin.com/jobs/view/sales-engineer-at-audiocodes-4395674266?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-31"
"Wiz","Cybersecurity","l","Technical Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-account-manager-at-wiz-4355677588?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"SAP","Productivity","xl","Senior Account Executive - SAP IL","Representative","מודיעין-מכבים-רעות","https://il.linkedin.com/jobs/view/senior-account-executive-sap-il-at-sap-4395029572?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Mobileye","Automotive","l","Strategic Account Manager","Representative","ירושלים","https://il.linkedin.com/jobs/view/strategic-account-manager-at-mobileye-4391850816?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Scala Biodesign","AI/ML","s","Account Executive","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/account-executive-at-scala-biodesign-4395060666?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Check Point Software Technologies","Cybersecurity","l","Order Management Specialist - May 2026","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/order-management-specialist-may-2026-at-check-point-software-4392910276?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Hazera","Sustainable Technology","l","Finance Business Partner","Representative","ברורים","https://il.linkedin.com/jobs/view/finance-business-partner-at-hazera-seeds-4395017348?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Elbit Systems","Aerospace","l","Sales operation","Representative","חיפה","https://il.linkedin.com/jobs/view/sales-operation-at-elbit-systems-israel-4395069268?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-30"
"Natural Intelligence","AdTech","l","Sales and Business Development Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-and-business-development-manager-at-natural-intelligence-4368122253?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"abra","Productivity","l","Account Manager","Representative","רעננה","https://il.linkedin.com/jobs/view/account-manager-at-abra-4392343310?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-29"
"Priority Software","Cloud Computing","l","Customer Success Team Lead & Strategic Account Manager – (Hospitality)","Representative","ראש העין","https://il.linkedin.com/jobs/view/customer-success-team-lead-strategic-account-manager-%E2%80%93-hospitality-at-priority-software-4391230465?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-28"
"Quantum Machines","IoT","m","Cloud Security Engineer - Microsoft 365","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/cloud-security-engineer-microsoft-365-at-quantum-machines-4362195136?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-28"
"Panaya","AI/ML","l","Sales Development Representative - German Speaker","Representative","הוד השרון","https://www.comeet.com/jobs/panaya/61.00C/sales-development-representative---german-speaker/13.767?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-27"
"DEEL","Fintech","l","Sales Development Representative, Enterprise | Turkey","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-development-representative-enterprise-turkey-at-deel-4381611381?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-27"
"monday.com","Productivity","l","Senior CROE Operations Manager","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-croe-operations-manager-at-monday-com-4391536528?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-27"
"GeoEdge","Cybersecurity","m","Sales Director","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-director-at-geoedge-4390582297?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Paragon","Cybersecurity","l","Regional Sales Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/regional-sales-manager-at-paragon-4378959969?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Port","Productivity","m","Business Application Engineer","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/business-application-engineer-at-port-io-4390768765?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"DEEL","Fintech","l","Sales Development Representative, Enterprise | Israel","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-development-representative-enterprise-israel-at-deel-4380006169?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"AstraZeneca","Health","m","Sales Cancer specialist GI North-Center","Representative","כפר סבא","https://il.linkedin.com/jobs/view/sales-cancer-specialist-gi-north-center-at-astrazeneca-4390739402?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Playstudios","Gaming","l","HR Business Partner","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/hr-business-partner-at-playstudios-4391056226?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-26"
"Fireberry","Productivity","s","Sales Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-manager-at-fireberry-4389691376?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Paragon","Cybersecurity","l","HR Business Partner","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/hr-business-partner-at-paragon-4390652862?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"BugSec","Cybersecurity","m","Sales Director","Executive","ראשון לציון","https://il.linkedin.com/jobs/view/sales-director-at-cycl-powered-by-bugsec-4390314903?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Novidea Software","Fintech","l","SDR","Representative","נתניה","https://il.linkedin.com/jobs/view/sdr-at-novidea-4390313629?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"ZOLL Medical","Health","xl","Sales Coordinator","Representative","כפר סבא","https://il.linkedin.com/jobs/view/sales-coordinator-at-zoll-medical-corporation-4379406251?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"DeepKeep","Cybersecurity","s","Vice President of Sales","Representative","בני ברק","https://il.linkedin.com/jobs/view/vice-president-of-sales-at-deepkeep-4386620596?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Check Point Software Technologies","Cybersecurity","l","Sales Services Support Specialist","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/sales-services-support-specialist-at-check-point-software-4390324264?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"Check Point Software Technologies","Cybersecurity","l","GTM Strategy & Execution Specialist","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/gtm-strategy-execution-specialist-at-check-point-software-4390387190?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-25"
"BIRD Aerosystems","Aerospace","m","Sales, Marketing & BD Director","Executive","הרצליה","https://www.comeet.com/jobs/birdaero/97.006/sales-marketing--bd-director/AD.76C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"monday.com","Productivity","l","People Business Partner","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/people-business-partner-at-monday-com-4389756208?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Snap","Digital Media","xl","Senior Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-account-manager-at-snap-inc-4370521346?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Linnovate","Productivity","s","Sales Administrator","Representative","בני ברק","https://il.linkedin.com/jobs/view/sales-administrator-at-linnovate-technologies-4389744024?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Buildots","Robotics & Automation","l","GTM Strategic Analyst","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/gtm-strategic-analyst-at-buildots-4388086736?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Arato","Productivity","xs","GTM Systems Engineer & Strategist","Representative","קרית אונו","https://il.linkedin.com/jobs/view/gtm-systems-engineer-strategist-at-arato-ai-4388016039?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Paragon","Cybersecurity","l","Technical Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/technical-account-manager-at-paragon-4370979758?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Check Point Software Technologies","Cybersecurity","l","Renewals Territory Account Manager - English Speaker","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/renewals-territory-account-manager-english-speaker-at-check-point-software-4389727313?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Schneider Electric","Sustainable Technology","l","Electrical Service Sales Engineer","Representative","קדימה","https://il.linkedin.com/jobs/view/electrical-service-sales-engineer-at-schneider-electric-4359060592?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"abra","Productivity","l","Salesforce Project Manager","Manager","רעננה","https://il.linkedin.com/jobs/view/salesforce-project-manager-at-abra-4389702969?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Elbit Systems","Aerospace","l","Contracts & Sales Manager","Manager","חיפה","https://il.linkedin.com/jobs/view/contracts-sales-manager-at-elbit-systems-israel-4377748607?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Elbit Systems","Aerospace","l","Sales and Contracts Manager","Manager","חיפה","https://il.linkedin.com/jobs/view/sales-and-contracts-manager-at-elbit-systems-israel-4377752447?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-24"
"Riverside.fm","AI/ML","l","GTM Engineer","Representative","תל אביב-יפו","https://www.comeet.com/jobs/riverside-fm/66.009/gtm-engineer/00.46A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-23"
"SalesForce","AI/ML","l","ECS Account Executive","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/ecs-account-executive-at-salesforce-4389404221?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-23"
"SafeWay","Cybersecurity","xs","Hunter Account Manager – Cyber Security","Representative","ראש העין","https://il.linkedin.com/jobs/view/hunter-account-manager-%E2%80%93-cyber-security-at-safeway-security-solutions-ltd-4371291999?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-23"
"XTEND","Aerospace","m","Business Development Director","Executive","תל אביב-יפו","https://www.comeet.com/jobs/xtend/85.00A/business-development-director/57.F53?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-22"
"Perion Network","AdTech","l","Salesforce Project Manager","Manager","חולון","https://il.linkedin.com/jobs/view/salesforce-project-manager-at-perion-4374242786?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-22"
"abra","Productivity","l","Senior Microsoft UC Voice Engineer","Executive","רעננה","https://il.linkedin.com/jobs/view/senior-microsoft-uc-voice-engineer-at-abra-4388630792?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-22"
"abra","Productivity","l","IT Support Specialist (Microsoft Environment)","Executive","רעננה","https://il.linkedin.com/jobs/view/it-support-specialist-microsoft-environment-at-abra-4401412144?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-21"
"SalesForce","AI/ML","l","Enterprise Account Executive","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/enterprise-account-executive-at-salesforce-4388164411?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-20"
"Cognyte","Cybersecurity","l","Sales - Specialist Of Revenue Operation","Representative","הרצליה","https://www.comeet.com/jobs/cognyte/F2.009/sales---specialist-of-revenue-operation/F1.668?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"Omnisys","Aerospace","m","Sales Business Development","Representative","כפר קאסם","https://il.linkedin.com/jobs/view/sales-business-development-at-omnisys-4387711469?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-19"
"Cross River Technologies","Fintech","m","Microsoft Dynamics 365 CRM Team Lead","Manager","תל אביב-יפו","https://www.comeet.com/jobs/crossriver/C7.00F/microsoft-dynamics-365-crm-team-lead/0F.658?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-18"
"Hazera","Sustainable Technology","l","R&D Finance Business Partner","Representative","ברורים","https://il.linkedin.com/jobs/view/r-d-finance-business-partner-at-hazera-seeds-4384788434?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-18"
"Medinol","Health","m","SQA Engineer in MicroTech - 768","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/sqa-engineer-in-microtech-768-at-medinol-4384794558?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-18"
"Medtronic","Health","l","Sales Representative Coronary 1 year contract","Representative","הרצליה","https://il.linkedin.com/jobs/view/sales-representative-coronary-1-year-contract-at-medtronic-4387294951?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-18"
"Play Perfect","Digital Media","m","Monetization Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/monetization-manager-at-play-perfect-4361862197?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-18"
"Keysight","Semiconductors","xl","Account Manager – wireline and datacenter","Representative","רעננה","https://il.linkedin.com/jobs/view/account-manager-%E2%80%93-wireline-and-datacenter-at-keysight-technologies-4385044064?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-18"
"Wenrix","AI/ML","m","Strategic Account Manager","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/strategic-account-manager-at-wenrix-4386947761?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-17"
"SalesForce","AI/ML","l","Commerce Account Executive - Country Leader","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/commerce-account-executive-country-leader-at-salesforce-4386745638?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-17"
"Squaretalk","Telecommunications","s","Business Development Manager with Hebrew","Manager","ירושלים","https://il.linkedin.com/jobs/view/business-development-manager-with-hebrew-at-squaretalk-4386764654?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-17"
"Keysight","Semiconductors","xl","Account Manager, Expert","Representative","רעננה","https://il.linkedin.com/jobs/view/account-manager-expert-at-keysight-technologies-4384089178?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-16"
"Check Point Software Technologies","Cybersecurity","l","GTM Initiatives Specialist","Representative","תל אביב-יפו","https://il.linkedin.com/jobs/view/gtm-initiatives-specialist-at-check-point-software-4386359086?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-16"
"Teva Pharmaceuticals","Health","l","Microsoft 365 Operations and Governance Lead","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/microsoft-365-operations-and-governance-lead-at-teva-pharmaceuticals-4386538659?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-16"
"XTEND","Aerospace","m","HR Business Partner","Representative","תל אביב-יפו","https://www.comeet.com/jobs/xtend/85.00A/hr-business-partner/B2.669?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-15"
"XTEND","Aerospace","m","Sales Engineer","Representative","תל אביב-יפו","https://www.comeet.com/jobs/xtend/85.00A/sales-engineer/02.26E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-15"
"Cross River Technologies","Fintech","m","Senior Microsoft Dynamics 365 Configurator / Developer","Executive","תל אביב-יפו","https://www.comeet.com/jobs/crossriver/C7.00F/senior-microsoft-dynamics-365-configurator--developer/44.64F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-03-02"
"ACS Motion Control","Robotics & Automation","m","Sales Engineer","Representative","יקנעם עילית","https://www.comeet.com/jobs/ACS/14.000/sales-engineer/53.26A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-02-26"
"VAST Data","Cloud Computing","l","Order Management Specialist","Representative","תל אביב-יפו","https://www.comeet.com/jobs/vastdata/43.001/order-management-specialist/E2.362?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2026-01-20"
"SodaStream","E-commerce & Retail","l","נציג/ת מכירות","Representative","כפר סבא","https://www.comeet.com/jobs/sodastream/40.008/None/5D.040?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-22"
"SodaStream","E-commerce & Retail","l","נציג/ת שירות לקוחות","Representative","כפר סבא","https://www.comeet.com/jobs/sodastream/40.008/--/4D.04F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-05-15"
"D-Fend Solutions","Aerospace","m","Pre-Sales Engineer","Representative","רעננה","https://jobs.lever.co/d-fendsolutions/bcc00d20-0a0e-452a-858e-f5f630aea0cf?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply",""
